 time, var_acx, var_acy, var_acz, pitch, var_roll, vra_yaw 
 12.600000, 0.000006, 0.000003, 0.000009, 0.000037, 0.000043, 0.000010 
 12.650000, 0.000006, 0.000003, 0.000009, 0.000036, 0.000043, 0.000011 
 12.700000, 0.000006, 0.000003, 0.000009, 0.000032, 0.000043, 0.000010 
 12.750000, 0.000005, 0.000004, 0.000009, 0.000030, 0.000046, 0.000008 
 12.800000, 0.000004, 0.000005, 0.000003, 0.000028, 0.000042, 0.000011 
 12.850000, 0.000004, 0.000005, 0.000003, 0.000028, 0.000037, 0.000009 
 12.900000, 0.000004, 0.000005, 0.000007, 0.000027, 0.000033, 0.000011 
 12.950000, 0.000004, 0.000005, 0.000007, 0.000025, 0.000034, 0.000012 
 13.000000, 0.000004, 0.000004, 0.000007, 0.000024, 0.000031, 0.000012 
 13.050000, 0.000004, 0.000004, 0.000007, 0.000016, 0.000031, 0.000013 
 13.100000, 0.000004, 0.000005, 0.000006, 0.000013, 0.000030, 0.000016 
 13.150000, 0.000003, 0.000006, 0.000006, 0.000014, 0.000026, 0.000018 
 13.200000, 0.000004, 0.000005, 0.000006, 0.000015, 0.000021, 0.000018 
 13.250000, 0.000004, 0.000005, 0.000004, 0.000017, 0.000026, 0.000021 
 13.300000, 0.000004, 0.000005, 0.000004, 0.000014, 0.000022, 0.000021 
 13.350000, 0.000004, 0.000006, 0.000004, 0.000013, 0.000022, 0.000023 
 13.400000, 0.000004, 0.000006, 0.000004, 0.000020, 0.000022, 0.000027 
 13.450000, 0.000003, 0.000006, 0.000005, 0.000020, 0.000023, 0.000029 
 13.500000, 0.000004, 0.000006, 0.000005, 0.000019, 0.000021, 0.000029 
 13.550000, 0.000003, 0.000004, 0.000005, 0.000019, 0.000022, 0.000026 
 13.600000, 0.000004, 0.000004, 0.000005, 0.000023, 0.000034, 0.000028 
 13.650000, 0.000004, 0.000004, 0.000003, 0.000024, 0.000038, 0.000025 
 13.700000, 0.000004, 0.000004, 0.000003, 0.000025, 0.000040, 0.000021 
 13.750000, 0.000004, 0.000004, 0.000004, 0.000025, 0.000041, 0.000023 
 13.800000, 0.000004, 0.000003, 0.000004, 0.000028, 0.000045, 0.000024 
 13.850000, 0.000004, 0.000003, 0.000004, 0.000028, 0.000044, 0.000024 
 13.900000, 0.000004, 0.000002, 0.000006, 0.000025, 0.000048, 0.000024 
 13.950000, 0.000003, 0.000002, 0.000008, 0.000027, 0.000048, 0.000024 
 14.000000, 0.000004, 0.000002, 0.000008, 0.000027, 0.000043, 0.000024 
 14.050000, 0.000003, 0.000002, 0.000007, 0.000030, 0.000043, 0.000024 
 14.100000, 0.000002, 0.000003, 0.000008, 0.000030, 0.000043, 0.000025 
 14.150000, 0.000003, 0.000003, 0.000008, 0.000029, 0.000065, 0.000022 
 14.200000, 0.000004, 0.000002, 0.000008, 0.000029, 0.000065, 0.000024 
 14.250000, 0.000004, 0.000002, 0.000007, 0.000052, 0.000099, 0.000023 
 14.300000, 0.000011, 0.000010, 0.000011, 0.000101, 0.000142, 0.000027 
 14.350000, 0.000219, 0.000010, 0.000011, 0.000240, 0.000244, 0.000054 
 14.400000, 0.000250, 0.000014, 0.000011, 0.000239, 0.000252, 0.000126 
 14.450000, 0.001177, 0.000015, 0.000011, 0.000246, 0.000281, 0.002541 
 14.500000, 0.001699, 0.000038, 0.000040, 0.000275, 0.000286, 0.003748 
 14.550000, 0.002779, 0.000038, 0.000042, 0.000319, 0.000335, 0.003815 
 14.600000, 0.002819, 0.000046, 0.000041, 0.000318, 0.000625, 0.003784 
 14.650000, 0.002732, 0.000162, 0.000044, 0.000375, 0.000602, 0.003927 
 14.700000, 0.002644, 0.000368, 0.000044, 0.000493, 0.000685, 0.007743 
 14.750000, 0.002546, 0.000548, 0.000044, 0.000660, 0.001180, 0.008539 
 14.800000, 0.002459, 0.000553, 0.000043, 0.000661, 0.001936, 0.009531 
 14.850000, 0.002486, 0.000581, 0.000043, 0.000693, 0.002268, 0.011158 
 14.900000, 0.002419, 0.000580, 0.000044, 0.000722, 0.002429, 0.011338 
 14.950000, 0.002711, 0.000576, 0.000044, 0.000776, 0.004085, 0.012714 
 15.000000, 0.002608, 0.000579, 0.000043, 0.000825, 0.004593, 0.012928 
 15.050000, 0.002833, 0.000585, 0.000042, 0.000759, 0.005508, 0.013165 
 15.100000, 0.002827, 0.000595, 0.000041, 0.000653, 0.007495, 0.013728 
 15.150000, 0.003015, 0.000685, 0.000039, 0.000628, 0.009071, 0.013734 
 15.200000, 0.002506, 0.000695, 0.000039, 0.000656, 0.009043, 0.010239 
 15.250000, 0.002134, 0.000657, 0.000012, 0.000674, 0.009175, 0.007173 
 15.300000, 0.001109, 0.000756, 0.000006, 0.000699, 0.009208, 0.006260 
 15.350000, 0.000919, 0.000727, 0.000006, 0.000702, 0.009576, 0.005882 
 15.400000, 0.000948, 0.000507, 0.000005, 0.000700, 0.010105, 0.006384 
 15.450000, 0.000957, 0.000478, 0.000005, 0.000644, 0.011840, 0.007230 
 15.500000, 0.001557, 0.000346, 0.000007, 0.000513, 0.012001, 0.007063 
 15.550000, 0.001637, 0.000355, 0.000007, 0.000516, 0.011096, 0.006624 
 15.600000, 0.001725, 0.000334, 0.000007, 0.000494, 0.010286, 0.005399 
 15.650000, 0.001727, 0.000334, 0.000005, 0.000533, 0.009771, 0.005351 
 15.700000, 0.001692, 0.000338, 0.000006, 0.000439, 0.008878, 0.003827 
 15.750000, 0.001233, 0.000330, 0.000006, 0.000405, 0.007832, 0.003704 
 15.800000, 0.001573, 0.000394, 0.000006, 0.000401, 0.007570, 0.003180 
 15.850000, 0.001535, 0.000484, 0.000005, 0.000294, 0.005892, 0.004155 
 15.900000, 0.001616, 0.000408, 0.000006, 0.000325, 0.003949, 0.004154 
 15.950000, 0.001555, 0.000398, 0.000007, 0.000318, 0.003955, 0.003462 
 16.000000, 0.001370, 0.000401, 0.000011, 0.000307, 0.003543, 0.003268 
 16.050000, 0.003687, 0.000967, 0.000011, 0.000293, 0.004118, 0.003885 
 16.100000, 0.003719, 0.000968, 0.000011, 0.000262, 0.003004, 0.003870 
 16.150000, 0.003721, 0.000964, 0.000011, 0.000219, 0.002888, 0.003828 
 16.200000, 0.003663, 0.000917, 0.000014, 0.000229, 0.001644, 0.002509 
 16.250000, 0.003240, 0.000923, 0.000014, 0.000217, 0.001252, 0.002513 
 16.300000, 0.003165, 0.000916, 0.000017, 0.000188, 0.001109, 0.002511 
 16.350000, 0.003068, 0.000908, 0.000018, 0.000181, 0.001061, 0.002463 
 16.400000, 0.002992, 0.000910, 0.000020, 0.000127, 0.001016, 0.002433 
 16.450000, 0.002992, 0.000909, 0.000018, 0.000129, 0.001011, 0.002278 
 16.500000, 0.002925, 0.000912, 0.000017, 0.000132, 0.000998, 0.002279 
 16.550000, 0.002320, 0.000844, 0.000017, 0.000127, 0.000891, 0.002188 
 16.600000, 0.001523, 0.000740, 0.000016, 0.000113, 0.000887, 0.000597 
 16.650000, 0.001530, 0.000738, 0.000016, 0.000070, 0.000912, 0.000538 
 16.700000, 0.001535, 0.000744, 0.000013, 0.000072, 0.000903, 0.000535 
 16.750000, 0.001534, 0.000747, 0.000013, 0.000053, 0.000886, 0.000533 
 16.800000, 0.000002, 0.000003, 0.000014, 0.000053, 0.000098, 0.000030 
 16.850000, 0.000002, 0.000003, 0.000016, 0.000031, 0.000056, 0.000034 
 16.900000, 0.000001, 0.000003, 0.000016, 0.000031, 0.000058, 0.000035 
 16.950000, 0.000001, 0.000003, 0.000014, 0.000025, 0.000058, 0.000035 
 17.000000, 0.000001, 0.000003, 0.000014, 0.000027, 0.000055, 0.000035 
 17.050000, 0.000002, 0.000003, 0.000011, 0.000028, 0.000055, 0.000034 
 17.100000, 0.000002, 0.000002, 0.000010, 0.000028, 0.000054, 0.000032 
 17.150000, 0.000002, 0.000002, 0.000008, 0.000030, 0.000047, 0.000030 
 17.200000, 0.000002, 0.000002, 0.000008, 0.000029, 0.000043, 0.000036 
 17.250000, 0.000002, 0.000002, 0.000009, 0.000029, 0.000043, 0.000034 
 17.300000, 0.000002, 0.000002, 0.000008, 0.000031, 0.000043, 0.000036 
 17.350000, 0.000002, 0.000002, 0.000008, 0.000027, 0.000042, 0.000025 
 17.400000, 0.000003, 0.000002, 0.000009, 0.000022, 0.000031, 0.000028 
 17.450000, 0.000003, 0.000002, 0.000009, 0.000017, 0.000030, 0.000032 
 17.500000, 0.000004, 0.000001, 0.000010, 0.000019, 0.000027, 0.000031 
 17.550000, 0.000005, 0.000002, 0.000010, 0.000021, 0.000025, 0.000032 
 17.600000, 0.000005, 0.000002, 0.000010, 0.000026, 0.000018, 0.000027 
 17.650000, 0.000005, 0.000002, 0.000010, 0.000026, 0.000014, 0.000026 
 17.700000, 0.000005, 0.000002, 0.000009, 0.000029, 0.000018, 0.000029 
 17.750000, 0.000004, 0.000002, 0.000009, 0.000025, 0.000016, 0.000034 
 17.800000, 0.000004, 0.000002, 0.000009, 0.000025, 0.000016, 0.000034 
 17.850000, 0.000004, 0.000002, 0.000009, 0.000025, 0.000026, 0.000034 
 17.900000, 0.000004, 0.000002, 0.000009, 0.000024, 0.000029, 0.000030 
 17.950000, 0.000003, 0.000002, 0.000011, 0.000021, 0.000025, 0.000021 
 18.000000, 0.000003, 0.000002, 0.000011, 0.000021, 0.000024, 0.000024 
 18.050000, 0.000003, 0.000002, 0.000011, 0.000018, 0.000024, 0.000023 
 18.100000, 0.000005, 0.000002, 0.000014, 0.000019, 0.000025, 0.000023 
 18.150000, 0.000004, 0.000002, 0.000013, 0.000021, 0.000030, 0.000022 
 18.200000, 0.000004, 0.000002, 0.000013, 0.000023, 0.000032, 0.000030 
 18.250000, 0.000004, 0.000002, 0.000010, 0.000024, 0.000032, 0.000031 
 18.300000, 0.000004, 0.000001, 0.000010, 0.000024, 0.000037, 0.000028 
 18.350000, 0.000004, 0.000001, 0.000007, 0.000017, 0.000037, 0.000028 
 18.400000, 0.000004, 0.000002, 0.000007, 0.000021, 0.000033, 0.000028 
 18.450000, 0.000003, 0.000002, 0.000007, 0.000015, 0.000031, 0.000021 
 18.500000, 0.000003, 0.000002, 0.000007, 0.000020, 0.000031, 0.000025 
 18.550000, 0.000004, 0.000004, 0.000007, 0.000022, 0.000031, 0.000025 
 18.600000, 0.000004, 0.000004, 0.000010, 0.000022, 0.000025, 0.000026 
 18.650000, 0.000004, 0.000004, 0.000010, 0.000023, 0.000023, 0.000026 
 18.700000, 0.000004, 0.000004, 0.000019, 0.000023, 0.000036, 0.000026 
 18.750000, 0.000005, 0.000004, 0.000019, 0.000034, 0.000036, 0.000029 
 18.800000, 0.000007, 0.000007, 0.000019, 0.000054, 0.000097, 0.000030 
 18.850000, 0.000007, 0.000026, 0.000022, 0.000248, 0.000222, 0.000038 
 18.900000, 0.000011, 0.000170, 0.000046, 0.000305, 0.000293, 0.000037 
 18.950000, 0.000039, 0.000191, 0.000051, 0.000304, 0.000299, 0.000309 
 19.000000, 0.000071, 0.000494, 0.000505, 0.000622, 0.000583, 0.001008 
 19.050000, 0.000091, 0.000509, 0.001767, 0.000639, 0.002204, 0.001279 
 19.100000, 0.001065, 0.000550, 0.008159, 0.002500, 0.002248, 0.004746 
 19.150000, 0.001064, 0.000610, 0.009993, 0.003122, 0.003917, 0.005172 
 19.200000, 0.001087, 0.001004, 0.012199, 0.004192, 0.003889, 0.005421 
 19.250000, 0.001119, 0.001054, 0.013095, 0.004249, 0.004380, 0.010147 
 19.300000, 0.001115, 0.001205, 0.013120, 0.010679, 0.005829, 0.017566 
 19.350000, 0.001407, 0.001215, 0.012501, 0.017583, 0.008166, 0.022106 
 19.400000, 0.001409, 0.001231, 0.011701, 0.019732, 0.015931, 0.023419 
 19.450000, 0.001986, 0.001363, 0.011148, 0.023634, 0.020886, 0.037029 
 19.500000, 0.003010, 0.001678, 0.011285, 0.025562, 0.036516, 0.053568 
 19.550000, 0.004460, 0.001814, 0.014181, 0.029562, 0.050280, 0.066378 
 19.600000, 0.005327, 0.001818, 0.019127, 0.032226, 0.050733, 0.067819 
 19.650000, 0.005212, 0.001663, 0.029129, 0.042598, 0.048014, 0.067898 
 19.700000, 0.005478, 0.002556, 0.036989, 0.042251, 0.048177, 0.068994 
 19.750000, 0.005031, 0.002832, 0.045139, 0.038656, 0.059690, 0.071765 
 19.800000, 0.004673, 0.003594, 0.046505, 0.040418, 0.075412, 0.071850 
 19.850000, 0.004611, 0.004119, 0.040849, 0.030615, 0.107006, 0.073931 
 19.900000, 0.004262, 0.004579, 0.036554, 0.030823, 0.107885, 0.073668 
 19.950000, 0.004034, 0.005232, 0.029767, 0.020727, 0.118591, 0.074536 
 20.000000, 0.003853, 0.005773, 0.023279, 0.022058, 0.119354, 0.068953 
 20.050000, 0.003337, 0.006261, 0.017624, 0.024405, 0.120536, 0.056917 
 20.100000, 0.001699, 0.006435, 0.014708, 0.026434, 0.121669, 0.046350 
 20.150000, 0.000954, 0.006190, 0.011014, 0.029260, 0.115256, 0.046839 
 20.200000, 0.000928, 0.005475, 0.010306, 0.033359, 0.109079, 0.039610 
 20.250000, 0.000921, 0.003582, 0.009877, 0.034654, 0.086354, 0.027338 
 20.300000, 0.000719, 0.001872, 0.011057, 0.034422, 0.056937, 0.014000 
 20.350000, 0.000625, 0.001097, 0.011850, 0.032585, 0.040482, 0.010175 
 20.400000, 0.000509, 0.000328, 0.009941, 0.020052, 0.025086, 0.010152 
 20.450000, 0.000441, 0.000315, 0.007823, 0.016199, 0.025142, 0.010045 
 20.500000, 0.000398, 0.000145, 0.004270, 0.012065, 0.024190, 0.008610 
 20.550000, 0.000393, 0.000132, 0.003317, 0.011540, 0.021559, 0.008180 
 20.600000, 0.000386, 0.000066, 0.001504, 0.006839, 0.006397, 0.004600 
 20.650000, 0.000318, 0.000065, 0.001160, 0.006736, 0.006166, 0.003969 
 20.700000, 0.000134, 0.000081, 0.000653, 0.001319, 0.002092, 0.003036 
 20.750000, 0.000130, 0.000080, 0.000211, 0.001267, 0.001567, 0.001520 
 20.800000, 0.000164, 0.000073, 0.000148, 0.001154, 0.001987, 0.001112 
 20.850000, 0.000070, 0.000079, 0.000164, 0.001160, 0.001610, 0.000903 
 20.900000, 0.000066, 0.000074, 0.000127, 0.001488, 0.001591, 0.000858 
 20.950000, 0.000074, 0.000066, 0.000127, 0.001283, 0.001440, 0.000694 
 21.000000, 0.000069, 0.000042, 0.000117, 0.001284, 0.001501, 0.000671 
 21.050000, 0.000075, 0.000043, 0.000105, 0.001283, 0.001508, 0.000477 
 21.100000, 0.000093, 0.000043, 0.000089, 0.001339, 0.001430, 0.000519 
 21.150000, 0.000092, 0.000052, 0.000108, 0.001339, 0.001679, 0.000723 
 21.200000, 0.000094, 0.000053, 0.000119, 0.001369, 0.001643, 0.000611 
 21.250000, 0.000098, 0.000062, 0.000116, 0.001426, 0.001459, 0.000782 
 21.300000, 0.000098, 0.000060, 0.000106, 0.000940, 0.001366, 0.000846 
 21.350000, 0.000094, 0.000073, 0.000103, 0.001087, 0.001385, 0.000875 
 21.400000, 0.000117, 0.000079, 0.000106, 0.001021, 0.001362, 0.000884 
 21.450000, 0.000113, 0.000069, 0.000100, 0.001070, 0.001257, 0.001110 
 21.500000, 0.000113, 0.000065, 0.000092, 0.001144, 0.001325, 0.001110 
 21.550000, 0.000067, 0.000065, 0.000093, 0.001191, 0.001015, 0.001261 
 21.600000, 0.000068, 0.000053, 0.000078, 0.001195, 0.000954, 0.001209 
 21.650000, 0.000060, 0.000053, 0.000109, 0.000834, 0.001064, 0.001155 
 21.700000, 0.000059, 0.000052, 0.000125, 0.000777, 0.000633, 0.001005 
 21.750000, 0.000079, 0.000053, 0.000119, 0.000988, 0.000687, 0.000929 
 21.800000, 0.000138, 0.000052, 0.000119, 0.000988, 0.000738, 0.000759 
 21.850000, 0.000168, 0.000053, 0.000122, 0.001007, 0.000762, 0.000763 
 21.900000, 0.000184, 0.000045, 0.000098, 0.000939, 0.000550, 0.000754 
 21.950000, 0.000183, 0.000046, 0.000089, 0.000787, 0.000621, 0.000703 
 22.000000, 0.000187, 0.000035, 0.000096, 0.000781, 0.000594, 0.000720 
 22.050000, 0.000180, 0.000034, 0.000088, 0.000774, 0.000598, 0.000751 
 22.100000, 0.000205, 0.000016, 0.000120, 0.000886, 0.000546, 0.001154 
 22.150000, 0.000258, 0.000013, 0.000115, 0.001230, 0.000547, 0.001143 
 22.200000, 0.000271, 0.000012, 0.000130, 0.001285, 0.000653, 0.001003 
 22.250000, 0.000270, 0.000013, 0.000158, 0.001254, 0.000845, 0.001023 
 22.300000, 0.000254, 0.000015, 0.000166, 0.001361, 0.000868, 0.000917 
 22.350000, 0.000225, 0.000030, 0.000186, 0.001371, 0.000854, 0.000925 
 22.400000, 0.000166, 0.000030, 0.000167, 0.001472, 0.000816, 0.000912 
 22.450000, 0.000164, 0.000029, 0.000163, 0.001450, 0.000881, 0.000926 
 22.500000, 0.000198, 0.000034, 0.000230, 0.001244, 0.000775, 0.000860 
 22.550000, 0.000218, 0.000091, 0.000994, 0.001517, 0.000651, 0.000857 
 22.600000, 0.000241, 0.000218, 0.002325, 0.002068, 0.001214, 0.000922 
 22.650000, 0.000274, 0.000366, 0.003694, 0.007768, 0.001507, 0.000909 
 22.700000, 0.000243, 0.000483, 0.004537, 0.020710, 0.001515, 0.000748 
 22.750000, 0.000164, 0.000469, 0.004444, 0.037878, 0.001434, 0.000815 
 22.800000, 0.000166, 0.000953, 0.004408, 0.040461, 0.004691, 0.001928 
 22.850000, 0.000170, 0.000986, 0.004308, 0.048037, 0.004703, 0.001942 
 22.900000, 0.000178, 0.002192, 0.004193, 0.045167, 0.005877, 0.002866 
 22.950000, 0.000193, 0.002564, 0.004340, 0.044146, 0.005844, 0.002938 
 23.000000, 0.000380, 0.003190, 0.004666, 0.043692, 0.007451, 0.002935 
 23.050000, 0.000379, 0.003113, 0.005077, 0.043389, 0.007373, 0.003234 
 23.100000, 0.000354, 0.003619, 0.004944, 0.045023, 0.008337, 0.004989 
 23.150000, 0.000393, 0.003522, 0.004757, 0.044421, 0.008811, 0.011982 
 23.200000, 0.000401, 0.003071, 0.004868, 0.045457, 0.011680, 0.017257 
 23.250000, 0.000651, 0.002579, 0.005025, 0.046139, 0.014262, 0.022007 
 23.300000, 0.000653, 0.002357, 0.005543, 0.045827, 0.024870, 0.023463 
 23.350000, 0.000838, 0.002137, 0.005273, 0.046938, 0.025092, 0.022838 
 23.400000, 0.000838, 0.001908, 0.005221, 0.046435, 0.022485, 0.023504 
 23.450000, 0.001369, 0.001653, 0.003734, 0.042495, 0.020892, 0.024666 
 23.500000, 0.001405, 0.001327, 0.003639, 0.031566, 0.019407, 0.033442 
 23.550000, 0.001743, 0.001581, 0.002774, 0.029624, 0.019932, 0.035837 
 23.600000, 0.001834, 0.001112, 0.003013, 0.023360, 0.017752, 0.039335 
 23.650000, 0.003802, 0.001117, 0.001894, 0.022927, 0.017908, 0.039924 
 23.700000, 0.003807, 0.001120, 0.001831, 0.020327, 0.015924, 0.043425 
 23.750000, 0.003533, 0.001116, 0.001852, 0.015783, 0.015978, 0.042943 
 23.800000, 0.003311, 0.000931, 0.002140, 0.010028, 0.014592, 0.045864 
 23.850000, 0.002976, 0.000847, 0.001961, 0.011446, 0.007912, 0.045892 
 23.900000, 0.003056, 0.000858, 0.001178, 0.013680, 0.007188, 0.040925 
 23.950000, 0.002501, 0.000858, 0.000958, 0.013707, 0.007866, 0.034984 
 24.000000, 0.002487, 0.000807, 0.000621, 0.013634, 0.010562, 0.026289 
 24.050000, 0.002013, 0.000867, 0.000830, 0.013494, 0.011364, 0.020488 
 24.100000, 0.002504, 0.000911, 0.001078, 0.013515, 0.010720, 0.016146 
 24.150000, 0.002014, 0.000928, 0.000918, 0.011888, 0.010717, 0.016583 
 24.200000, 0.002266, 0.000850, 0.000977, 0.011838, 0.010860, 0.017130 
 24.250000, 0.002104, 0.000769, 0.001051, 0.011802, 0.010392, 0.012049 
 24.300000, 0.002183, 0.000673, 0.001078, 0.011138, 0.011612, 0.011567 
 24.350000, 0.002032, 0.000632, 0.001016, 0.006423, 0.012541, 0.009087 
 24.400000, 0.001807, 0.000647, 0.001023, 0.006225, 0.013954, 0.007039 
 24.450000, 0.001497, 0.000649, 0.001039, 0.003354, 0.014324, 0.005378 
 24.500000, 0.001519, 0.000668, 0.000970, 0.003094, 0.014993, 0.005065 
 24.550000, 0.001373, 0.000549, 0.000551, 0.002583, 0.015764, 0.003695 
 24.600000, 0.000920, 0.000549, 0.000481, 0.002174, 0.015949, 0.003384 
 24.650000, 0.000881, 0.000552, 0.000368, 0.001115, 0.016177, 0.001309 
 24.700000, 0.000648, 0.000546, 0.000362, 0.001037, 0.016549, 0.000892 
 24.750000, 0.000404, 0.000440, 0.000049, 0.000856, 0.016118, 0.000856 
 24.800000, 0.000353, 0.000358, 0.000046, 0.000683, 0.005580, 0.000556 
 24.850000, 0.000300, 0.000253, 0.000029, 0.000642, 0.004852, 0.000399 
 24.900000, 0.000043, 0.000067, 0.000011, 0.000211, 0.003399, 0.000309 
 24.950000, 0.000041, 0.000066, 0.000012, 0.000156, 0.000755, 0.000116 
 25.000000, 0.000018, 0.000031, 0.000012, 0.000140, 0.000127, 0.000103 
